Date,Open,High,Low,Close,Volume,Adj Close
2014-01-24,19590.320312,19590.320312,19168.630859,19168.630859,000,19168.630859
2014-01-23,19756.400391,19756.400391,19500.880859,19590.320312,000,19590.320312
2014-01-22,19724.650391,19774.089844,19699.820312,19756.400391,000,19756.400391
2014-01-21,19658.710938,19776.589844,19604.949219,19724.650391,000,19724.650391
2014-01-17,19731.109375,19735.410156,19624.869141,19658.710938,000,19658.710938
2014-01-16,19743.779297,19743.779297,19670.490234,19731.109375,000,19731.109375
2014-01-15,19643.789062,19760.539062,19643.789062,19743.779297,000,19743.779297
2014-01-14,19424.359375,19648.019531,19424.359375,19643.789062,000,19643.789062
2014-01-13,19674.009766,19680.390625,19379.919922,19424.359375,000,19424.359375
2014-01-10,19613.619141,19675.349609,19567.210938,19674.009766,000,19674.009766
2014-01-09,19608.320312,19676.279297,19532.019531,19613.619141,000,19613.619141
2014-01-08,19609.769531,19632.980469,19537.050781,19608.320312,000,19608.320312
2014-01-07,19481.349609,19634.529297,19481.349609,19609.769531,000,19609.769531
2014-01-06,19541.730469,19600.849609,19455.310547,19481.349609,000,19481.349609
2014-01-03,19533.839844,19602.580078,19507.609375,19541.730469,000,19541.730469
2014-01-02,19706.029297,19706.029297,19484.390625,19533.839844,000,19533.839844
2013-12-31,19623.460938,19719.240234,19623.460938,19706.029297,000,19706.029297
2013-12-30,19623.619141,19633.980469,19594.779297,19623.460938,000,19623.460938
2013-12-27,19636.570312,19667.720703,19605.960938,19623.619141,000,19623.619141
2013-12-26,19555.109375,19647.679688,19555.109375,19636.570312,000,19636.570312
2013-12-24,19491.029297,19556.009766,19491.029297,19555.109375,000,19555.109375
2013-12-23,19370.189453,19500.669922,19370.189453,19491.029297,000,19491.029297
2013-12-20,19236.109375,19410.759766,19236.109375,19370.189453,000,19370.189453
2013-12-19,19261.439453,19261.439453,19164.210938,19236.109375,000,19236.109375
2013-12-18,18971.619141,19265.289062,18834.640625,19261.439453,000,19261.439453
2013-12-17,19014.839844,19017.990234,18915.150391,18971.619141,000,18971.619141
2013-12-16,18893.210938,19068.019531,18893.210938,19014.839844,000,19014.839844
2013-12-13,18871.869141,18937.890625,18852.759766,18893.210938,000,18893.210938
2013-12-12,18918.650391,18941.710938,18832.210938,18871.869141,000,18871.869141
2013-12-11,19147.070312,19154.730469,18895.859375,18918.660156,000,18918.660156
2013-12-10,19212.070312,19226.060547,19142.310547,19147.070312,000,19147.070312
2013-12-09,19179.289062,19250.960938,19179.289062,19212.070312,000,19212.070312
2013-12-06,18989.449219,19193.359375,18989.449219,19179.839844,000,19179.839844
2013-12-05,19053.869141,19053.869141,18971.580078,18989.449219,000,18989.449219
2013-12-04,19072.089844,19126.109375,18906.00,19053.869141,000,19053.869141
2013-12-03,19137.390625,19137.390625,18998.429688,19072.089844,000,19072.089844
2013-12-02,19201.960938,19237.060547,19115.769531,19137.390625,000,19137.390625
2013-11-29,19210.449219,19276.429688,19186.75,19201.960938,000,19201.960938
2013-11-27,19154.849609,19217.099609,19154.849609,19210.449219,000,19210.449219
2013-11-26,19126.019531,19206.779297,19106.679688,19154.849609,000,19154.849609
2013-11-25,19151.320312,19188.980469,19105.949219,19126.019531,000,19126.019531
2013-11-22,19059.160156,19152.550781,19051.009766,19151.320312,000,19151.320312
2013-11-21,18878.380859,19071.400391,18878.380859,19059.160156,000,19059.160156
2013-11-20,18940.869141,19030.75,18833.560547,18878.380859,000,18878.380859
2013-11-19,19005.339844,19041.150391,18906.839844,18940.869141,000,18940.869141
2013-11-18,19106.570312,19148.769531,18969.269531,19005.339844,000,19005.339844
2013-11-15,19024.480469,19106.839844,19024.480469,19106.570312,000,19106.570312
2013-11-14,18943.599609,19033.619141,18916.289062,19024.480469,000,19024.480469
2013-11-13,18781.169922,18943.619141,18705.339844,18943.599609,000,18943.599609
2013-11-12,18817.490234,18817.490234,18717.710938,18781.169922,000,18781.169922
2013-11-11,18798.630859,18831.960938,18770.570312,18817.490234,000,18817.490234
2013-11-08,18548.789062,18799.759766,18548.789062,18798.630859,000,18798.630859
2013-11-07,18824.900391,18864.869141,18539.570312,18548.789062,000,18548.789062
2013-11-06,18781.179688,18887.619141,18771.109375,18824.900391,000,18824.900391
2013-11-05,18836.050781,18836.050781,18699.160156,18781.179688,000,18781.179688
2013-11-04,18751.359375,18844.699219,18751.359375,18836.050781,000,18836.050781
2013-11-01,18711.919922,18804.480469,18653.689453,18751.359375,000,18751.359375
2013-10-31,18781.669922,18837.869141,18688.300781,18711.919922,000,18711.919922
2013-10-30,18895.570312,18928.310547,18723.00,18781.669922,000,18781.669922
2013-10-29,18802.919922,18896.849609,18802.919922,18895.570312,000,18895.570312
2013-10-28,18794.460938,18827.109375,18752.810547,18802.919922,000,18802.919922
2013-10-25,18732.349609,18795.50,18718.699219,18794.460938,000,18794.460938
2013-10-24,18654.759766,18746.449219,18649.619141,18732.349609,000,18732.349609
2013-10-23,18747.210938,18747.210938,18588.150391,18654.759766,000,18654.759766
2013-10-22,18649.119141,18807.550781,18649.119141,18747.210938,000,18747.210938
2013-10-21,18650.970703,18685.740234,18606.550781,18649.119141,000,18649.119141
2013-10-18,18513.509766,18655.580078,18513.509766,18650.970703,000,18650.970703
2013-10-17,18378.980469,18515.310547,18308.039062,18513.509766,000,18513.509766
2013-10-16,18132.769531,18380.939453,18132.769531,18378.980469,000,18378.980469
2013-10-15,18264.480469,18276.669922,18106.560547,18132.769531,000,18132.769531
2013-10-14,18187.970703,18272.230469,18067.759766,18264.480469,000,18264.480469
2013-10-11,18057.199219,18189.730469,18017.390625,18187.970703,000,18187.970703
2013-10-10,17668.080078,18060.869141,17668.080078,18057.199219,000,18057.199219
2013-10-09,17679.160156,17734.580078,17563.179688,17668.150391,000,17668.150391
2013-10-08,17924.339844,17931.900391,17675.490234,17679.160156,000,17679.160156
2013-10-07,18089.470703,18089.470703,17923.490234,17924.339844,000,17924.339844
2013-10-04,17961.359375,18107.230469,17953.560547,18089.470703,000,18089.470703
2013-10-03,18127.599609,18127.599609,17871.910156,17961.359375,000,17961.359375
2013-10-02,18146.589844,18146.589844,17993.509766,18127.599609,000,18127.599609
2013-10-01,17982.429688,18160.929688,17982.429688,18146.589844,000,18146.589844
2013-09-30,18072.740234,18072.740234,17888.220703,17982.429688,000,17982.429688
2013-09-27,18142.660156,18142.660156,18021.019531,18072.740234,000,18072.740234
2013-09-26,18068.189453,18189.179688,18068.189453,18142.660156,000,18142.660156
2013-09-25,18104.779297,18161.259766,18054.369141,18068.189453,000,18068.189453
2013-09-24,18132.419922,18215.519531,18065.490234,18104.779297,000,18104.779297
2013-09-23,18216.529297,18222.009766,18070.070312,18132.419922,000,18132.419922
2013-09-20,18337.929688,18365.679688,18202.339844,18216.529297,000,18216.529297
2013-09-19,18358.210938,18409.849609,18311.800781,18337.929688,000,18337.929688
2013-09-18,18143.130859,18394.689453,18084.919922,18358.210938,000,18358.210938
2013-09-17,18051.210938,18144.339844,18051.210938,18143.130859,000,18143.130859
2013-09-16,17964.990234,18137.759766,17964.990234,18051.210938,000,18051.210938
2013-09-13,17916.140625,17969.480469,17897.369141,17964.630859,000,17964.630859
2013-09-12,17981.00,17993.199219,17903.169922,17916.140625,000,17916.140625
2013-09-11,17931.449219,17981.009766,17871.599609,17981.00,000,17981.00
2013-09-10,17794.400391,17932.470703,17794.400391,17931.449219,000,17931.449219
2013-09-09,17598.570312,17795.599609,17598.570312,17794.400391,000,17794.400391
2013-09-06,17589.140625,17697.470703,17438.460938,17598.570312,000,17598.570312
2013-09-05,17560.169922,17626.080078,17560.169922,17589.140625,000,17589.140625
2013-09-04,17424.019531,17582.240234,17398.330078,17560.169922,000,17560.169922
2013-09-03,17352.080078,17555.189453,17345.240234,17424.019531,000,17424.019531
2013-08-30,17438.380859,17458.080078,17305.130859,17352.080078,000,17352.080078
2013-08-29,17382.539062,17516.179688,17347.220703,17438.380859,000,17438.380859
2013-08-28,17336.150391,17447.369141,17308.150391,17382.539062,000,17382.539062
2013-08-27,17633.369141,17633.369141,17321.400391,17336.150391,000,17336.150391
2013-08-26,17688.269531,17759.119141,17617.609375,17633.369141,000,17633.369141
2013-08-23,17619.630859,17700.369141,17594.560547,17688.25,000,17688.25
2013-08-22,17460.119141,17641.150391,17460.119141,17619.630859,000,17619.630859
2013-08-21,17557.130859,17608.099609,17421.330078,17460.119141,000,17460.119141
2013-08-20,17456.509766,17615.439453,17456.509766,17557.130859,000,17557.130859
2013-08-19,17571.429688,17600.470703,17454.50,17456.509766,000,17456.509766
2013-08-16,17628.480469,17658.080078,17545.230469,17571.429688,000,17571.429688
2013-08-15,17890.539062,17890.539062,17600.560547,17628.480469,000,17628.480469
2013-08-14,17982.300781,17991.240234,17888.560547,17890.539062,000,17890.539062
2013-08-13,17959.439453,18009.029297,17872.220703,17982.300781,000,17982.300781
2013-08-12,17969.50,17977.470703,17884.150391,17959.439453,000,17959.439453
2013-08-09,18015.220703,18040.630859,17910.169922,17969.50,000,17969.50
2013-08-08,17940.080078,18046.039062,17921.519531,18015.220703,000,18015.220703
2013-08-07,18023.599609,18023.599609,17877.310547,17940.080078,000,17940.080078
2013-08-06,18141.060547,18141.060547,17979.189453,18023.599609,000,18023.599609
2013-08-05,18154.439453,18157.359375,18098.109375,18141.060547,000,18141.060547
2013-08-02,18128.560547,18154.439453,18063.609375,18154.439453,000,18154.439453
2013-08-01,17890.390625,18141.349609,17890.390625,18128.560547,000,18128.560547
2013-07-31,17888.560547,18023.419922,17884.359375,17890.390625,000,17890.390625
2013-07-30,17871.300781,17953.589844,17846.179688,17888.560547,000,17888.560547
2013-07-29,17942.480469,17942.480469,17834.019531,17871.300781,000,17871.300781
2013-07-26,17938.369141,17944.470703,17789.419922,17942.480469,000,17942.480469
2013-07-25,17862.269531,17943.580078,17823.240234,17938.369141,000,17938.369141
2013-07-24,17940.00,18006.00,17828.150391,17862.269531,000,17862.269531
2013-07-23,17968.300781,18006.349609,17926.419922,17940.00,000,17940.00
2013-07-22,17925.400391,17985.439453,17913.289062,17968.300781,000,17968.300781
2013-07-19,17908.150391,17925.439453,17848.189453,17925.400391,000,17925.400391
2013-07-18,17813.390625,17948.089844,17813.390625,17908.150391,000,17908.150391
2013-07-17,17758.550781,17851.630859,17758.550781,17813.390625,000,17813.390625
2013-07-16,17834.580078,17848.119141,17714.550781,17758.550781,000,17758.550781
2013-07-15,17795.080078,17852.390625,17775.349609,17834.580078,000,17834.580078
2013-07-12,17743.330078,17797.279297,17720.599609,17797.029297,000,17797.029297
2013-07-11,17506.240234,17758.099609,17506.240234,17743.330078,000,17743.330078
2013-07-10,17497.289062,17549.060547,17452.240234,17506.240234,000,17506.240234
2013-07-09,17365.410156,17514.490234,17365.410156,17497.289062,000,17497.289062
2013-07-08,17280.019531,17408.009766,17280.019531,17365.410156,000,17365.410156
2013-07-05,17102.50,17281.050781,17090.509766,17280.019531,000,17280.019531
2013-07-03,17091.130859,17138.560547,16994.279297,17102.50,000,17102.50
2013-07-02,17108.269531,17202.019531,17012.210938,17091.130859,000,17091.130859
2013-07-01,16992.089844,17218.029297,16992.089844,17108.269531,000,17108.269531
2013-06-28,17047.539062,17086.269531,16932.089844,16992.089844,000,16992.089844
2013-06-27,16910.259766,17096.009766,16910.259766,17047.539062,000,17047.539062
2013-06-26,16755.080078,16949.519531,16755.080078,16910.259766,000,16910.259766
2013-06-25,16587.50,16807.589844,16587.50,16755.080078,000,16755.080078
2013-06-24,16788.529297,16788.529297,16442.089844,16587.50,000,16587.50
2013-06-21,16758.050781,16864.320312,16634.380859,16788.529297,000,16788.529297
2013-06-20,17191.279297,17191.279297,16716.089844,16758.050781,000,16758.050781
2013-06-19,17421.150391,17424.390625,17191.140625,17191.279297,000,17191.279297
2013-06-18,17284.580078,17446.160156,17284.580078,17421.150391,000,17421.150391
2013-06-17,17161.310547,17356.310547,17161.310547,17284.580078,000,17284.580078
2013-06-14,17254.279297,17298.369141,17132.560547,17161.310547,000,17161.310547
2013-06-13,17003.390625,17282.490234,16957.109375,17254.279297,000,17254.279297
2013-06-12,17148.029297,17267.080078,16983.630859,17003.390625,000,17003.390625
2013-06-11,17330.580078,17330.580078,17110.279297,17148.029297,000,17148.029297
2013-06-10,17325.240234,17380.119141,17280.630859,17330.580078,000,17330.580078
2013-06-07,17111.150391,17336.150391,17111.150391,17325.240234,000,17325.240234
2013-06-06,16953.580078,17111.150391,16855.539062,17111.150391,000,17111.150391
2013-06-05,17192.169922,17192.169922,16937.429688,16953.580078,000,16953.580078
2013-06-04,17292.529297,17353.419922,17110.429688,17192.169922,000,17192.169922
2013-06-03,17212.259766,17292.550781,17107.289062,17292.529297,000,17292.529297
2013-05-31,17443.269531,17482.539062,17212.230469,17212.259766,000,17212.259766
2013-05-30,17375.089844,17510.460938,17375.089844,17443.269531,000,17443.269531
2013-05-29,17514.560547,17514.560547,17284.029297,17375.089844,000,17375.089844
2013-05-28,17392.539062,17660.150391,17392.539062,17514.560547,000,17514.560547
2013-05-24,17405.400391,17405.400391,17255.589844,17392.539062,000,17392.539062
2013-05-23,17451.070312,17451.070312,17234.119141,17405.400391,000,17405.400391
2013-05-22,17624.259766,17799.099609,17380.160156,17451.070312,000,17451.070312
2013-05-21,17592.539062,17678.619141,17560.210938,17624.259766,000,17624.259766
2013-05-20,17599.609375,17658.50,17563.50,17592.539062,000,17592.539062
2013-05-17,17423.160156,17599.609375,17423.160156,17599.609375,000,17599.609375
2013-05-16,17514.470703,17531.529297,17402.019531,17423.160156,000,17423.160156
2013-05-15,17430.470703,17545.130859,17395.310547,17514.470703,000,17514.470703
2013-05-14,17255.130859,17436.330078,17255.130859,17430.470703,000,17430.470703
2013-05-13,17259.419922,17280.490234,17189.119141,17255.130859,000,17255.130859
2013-05-10,17170.230469,17259.419922,17157.419922,17259.419922,000,17259.419922
2013-05-09,17232.240234,17254.240234,17138.619141,17170.230469,000,17170.230469
2013-05-08,17161.150391,17232.240234,17125.070312,17232.240234,000,17232.240234
2013-05-07,17072.210938,17161.150391,17060.189453,17161.150391,000,17161.150391
2013-05-06,17029.599609,17092.550781,17029.599609,17072.210938,000,17072.210938
2013-05-03,16847.150391,17073.400391,16847.150391,17029.599609,000,17029.599609
2013-05-02,16681.080078,16857.039062,16681.080078,16847.150391,000,16847.150391
2013-05-01,16864.279297,16864.279297,16672.089844,16681.080078,000,16681.080078
2013-04-30,16809.240234,16864.279297,16743.259766,16864.279297,000,16864.279297
2013-04-29,16695.509766,16837.259766,16695.509766,16809.240234,000,16809.240234
2013-04-26,16733.150391,16742.00,16645.060547,16695.509766,000,16695.509766
2013-04-25,16656.189453,16811.150391,16656.189453,16733.150391,000,16733.150391
2013-04-24,16644.060547,16693.179688,16612.619141,16656.189453,000,16656.189453
2013-04-23,16464.189453,16648.140625,16464.189453,16644.060547,000,16644.060547
2013-04-22,16393.410156,16495.279297,16308.320312,16464.189453,000,16464.189453
2013-04-19,16234.169922,16398.119141,16227.530273,16393.410156,000,16393.410156
2013-04-18,16345.089844,16375.099609,16177.040039,16234.169922,000,16234.169922
2013-04-17,16585.109375,16585.109375,16255.040039,16345.089844,000,16345.089844
2013-04-16,16340.519531,16593.050781,16340.519531,16585.109375,000,16585.109375
2013-04-15,16756.150391,16756.150391,16340.209961,16340.519531,000,16340.519531
2013-04-12,16803.419922,16803.419922,16660.410156,16756.150391,000,16756.150391
2013-04-11,16745.019531,16845.50,16732.189453,16803.419922,000,16803.419922
2013-04-10,16540.369141,16757.289062,16540.369141,16745.019531,000,16745.019531
2013-04-09,16491.560547,16598.230469,16466.240234,16540.369141,000,16540.369141
2013-04-08,16376.25,16491.560547,16335.629883,16491.560547,000,16491.560547
2013-04-05,16436.630859,16436.630859,16212.599609,16376.25,000,16376.25
2013-04-04,16366.040039,16450.310547,16355.070312,16436.630859,000,16436.630859
2013-04-03,16560.080078,16575.529297,16325.259766,16366.040039,000,16366.040039
2013-04-02,16507.050781,16615.439453,16507.050781,16560.080078,000,16560.080078
2013-04-01,16598.169922,16609.380859,16465.619141,16507.050781,000,16507.050781
2013-03-28,16531.00,16609.259766,16514.589844,16598.169922,000,16598.169922
2013-03-27,16533.029297,16542.279297,16407.410156,16531.00,000,16531.00
2013-03-26,16414.380859,16534.189453,16414.380859,16533.029297,000,16533.029297
2013-03-25,16461.330078,16552.359375,16355.129883,16414.380859,000,16414.380859
2013-03-22,16357.349609,16471.460938,16357.349609,16461.330078,000,16461.330078
2013-03-21,16488.529297,16488.529297,16333.509766,16357.349609,000,16357.349609
2013-03-20,16365.450195,16513.310547,16365.450195,16488.529297,000,16488.529297
2013-03-19,16410.259766,16465.539062,16266.370117,16365.450195,000,16365.450195
2013-03-18,16498.439453,16498.439453,16331.540039,16410.259766,000,16410.259766
2013-03-15,16527.529297,16529.470703,16452.369141,16498.439453,000,16498.439453
2013-03-14,16432.419922,16527.630859,16432.419922,16527.529297,000,16527.529297
2013-03-13,16404.550781,16451.199219,16364.379883,16432.419922,000,16432.419922
2013-03-12,16443.380859,16449.039062,16361.519531,16404.550781,000,16404.550781
2013-03-11,16397.630859,16443.439453,16357.30957,16443.380859,000,16443.380859
2013-03-08,16316.30957,16409.269531,16306.519531,16397.630859,000,16397.630859
2013-03-07,16276.049805,16327.509766,16276.049805,16316.30957,000,16316.30957
2013-03-06,16258.290039,16314.469727,16240.330078,16276.049805,000,16276.049805
2013-03-05,16103.299805,16292.209961,16103.299805,16258.290039,000,16258.290039
2013-03-04,16028.169922,16103.570312,15967.379883,16103.299805,000,16103.299805
2013-03-01,15993.450195,16040.179688,15844.599609,16028.169922,000,16028.169922
2013-02-28,16000.530273,16095.610352,15987.419922,15993.450195,000,15993.450195
2013-02-27,15801.419922,16044.549805,15786.400391,16000.530273,000,16000.530273
2013-02-26,15709.459961,15822.070312,15674.599609,15801.419922,000,15801.419922
2013-02-25,15997.209961,16096.169922,15709.459961,15709.459961,000,15709.459961
2013-02-22,15854.269531,15997.219727,15854.269531,15997.209961,000,15997.209961
2013-02-21,15966.099609,15966.099609,15794.019531,15854.269531,000,15854.269531
2013-02-20,16182.610352,16182.610352,15962.160156,15966.099609,000,15966.099609
2013-02-19,16069.240234,16182.610352,16069.240234,16182.610352,000,16182.610352
2013-02-15,16089.19043,16117.070312,16017.019531,16069.240234,000,16069.240234
2013-02-14,16070.009766,16105.25,16013.030273,16089.19043,000,16089.19043
2013-02-13,16053.44043,16107.129883,16023.169922,16070.009766,000,16070.009766
2013-02-12,16024.19043,16079.339844,16012.299805,16053.44043,000,16053.44043
2013-02-11,16035.030273,16035.230469,15986.400391,16024.19043,000,16024.19043
2013-02-08,15941.049805,16035.030273,15941.049805,16035.030273,000,16035.030273
2013-02-07,15974.219727,15983.049805,15832.330078,15941.049805,000,15941.049805
2013-02-06,15953.419922,15975.150391,15887.400391,15974.219727,000,15974.219727
2013-02-05,15794.259766,15986.330078,15794.259766,15953.419922,000,15953.419922
2013-02-04,15979.099609,15979.099609,15786.120117,15794.259766,000,15794.259766
2013-02-01,15824.209961,15992.44043,15824.209961,15979.099609,000,15979.099609
2013-01-31,15837.589844,15862.419922,15796.05957,15824.209961,000,15824.209961
2013-01-30,15909.05957,15927.330078,15819.080078,15837.589844,000,15837.589844
2013-01-29,15858.040039,15918.00,15817.330078,15909.05957,000,15909.05957
2013-01-28,15878.459961,15886.070312,15809.389648,15858.040039,000,15858.040039
2013-01-25,15785.209961,15879.139648,15785.209961,15878.459961,000,15878.459961
2013-01-24,15770.129883,15861.099609,15730.379883,15785.209961,000,15785.209961
2013-01-23,15754.269531,15784.50,15728.44043,15770.129883,000,15770.129883
2013-01-22,15674.370117,15754.269531,15634.580078,15754.269531,000,15754.269531
2013-01-18,15626.30957,15674.370117,15576.019531,15674.370117,000,15674.370117
2013-01-17,15533.509766,15665.44043,15533.509766,15626.30957,000,15626.30957
2013-01-16,15543.509766,15549.280273,15490.450195,15533.509766,000,15533.509766
2013-01-15,15513.240234,15552.400391,15443.610352,15543.509766,000,15543.509766
2013-01-14,15522.55957,15527.349609,15460.599609,15513.240234,000,15513.240234
2013-01-11,15520.110352,15528.269531,15473.55957,15522.55957,000,15522.55957
2013-01-10,15419.419922,15521.44043,15413.509766,15520.110352,000,15520.110352
2013-01-09,15364.280273,15448.549805,15364.280273,15419.419922,000,15419.419922
2013-01-08,15407.00,15407.00,15305.169922,15364.280273,000,15364.280273
2013-01-07,15450.120117,15450.120117,15357.450195,15407.00,000,15407.00
2013-01-04,15362.379883,15465.55957,15361.540039,15450.120117,000,15450.120117
2013-01-03,15380.259766,15430.610352,15325.05957,15362.379883,000,15362.379883
2013-01-02,14995.070312,15380.389648,14995.070312,15380.259766,000,15380.259766
2012-12-31,14741.580078,15000.339844,14700.450195,14995.070312,000,14995.070312
2012-12-28,14888.290039,14888.290039,14733.55957,14741.580078,000,14741.580078
2012-12-27,14906.080078,14937.610352,14724.05957,14888.290039,000,14888.290039
2012-12-26,14989.450195,15015.290039,14883.320312,14906.080078,000,14906.080078
2012-12-24,15026.389648,15026.389648,14969.280273,14989.450195,000,14989.450195
2012-12-21,15161.19043,15161.19043,14952.429688,15026.379883,000,15026.379883
2012-12-20,15079.19043,15161.330078,15050.419922,15161.19043,000,15161.19043
2012-12-19,15164.30957,15177.610352,15079.19043,15079.19043,000,15079.19043
2012-12-18,14985.030273,15174.280273,14985.030273,15164.30957,000,15164.30957
2012-12-17,14816.44043,14987.599609,14816.44043,14985.030273,000,14985.030273
2012-12-14,14871.629883,14871.629883,14800.530273,14816.44043,000,14816.44043
2012-12-13,14960.280273,14991.450195,14836.530273,14871.629883,000,14871.629883
2012-12-12,14969.490234,15063.400391,14942.599609,14960.280273,000,14960.280273
2012-12-11,14872.419922,15026.280273,14872.419922,14969.490234,000,14969.490234
2012-12-10,14857.280273,14900.129883,14835.530273,14872.419922,000,14872.419922
2012-12-07,14816.139648,14882.030273,14787.610352,14857.280273,000,14857.280273
2012-12-06,14773.129883,14819.360352,14740.30957,14816.139648,000,14816.139648
2012-12-05,14757.379883,14831.419922,14665.55957,14773.129883,000,14773.129883
2012-12-04,14781.419922,14815.019531,14716.259766,14757.379883,000,14757.379883
2012-12-03,14848.040039,14923.169922,14770.469727,14781.419922,000,14781.419922
2012-11-30,14839.629883,14870.009766,14795.219727,14848.040039,000,14848.040039
2012-11-29,14762.450195,14868.219727,14762.450195,14839.629883,000,14839.629883
2012-11-28,14649.25,14764.570312,14510.44043,14762.450195,000,14762.450195
2012-11-27,14711.610352,14745.599609,14641.419922,14649.25,000,14649.25
2012-11-26,14733.019531,14733.019531,14624.219727,14711.610352,000,14711.610352
2012-11-23,14551.490234,14733.030273,14551.490234,14733.019531,000,14733.019531
2012-11-21,14507.459961,14552.519531,14496.570312,14551.490234,000,14551.490234
2012-11-20,14492.599609,14523.419922,14402.030273,14507.459961,000,14507.459961
2012-11-19,14213.530273,14492.599609,14213.530273,14492.599609,000,14492.599609
2012-11-16,14126.209961,14232.389648,14036.599609,14213.530273,000,14213.530273
2012-11-15,14162.05957,14205.259766,14064.30957,14126.209961,000,14126.209961
2012-11-14,14370.450195,14429.400391,14133.05957,14162.05957,000,14162.05957
2012-11-13,14432.230469,14510.349609,14338.30957,14370.450195,000,14370.450195
2012-11-12,14436.419922,14484.009766,14406.219727,14432.230469,000,14432.230469
2012-11-09,14419.099609,14553.040039,14368.099609,14436.419922,000,14436.419922
2012-11-08,14599.240234,14661.490234,14419.099609,14419.099609,000,14419.099609
2012-11-07,14943.589844,14943.589844,14534.219727,14599.240234,000,14599.240234
2012-11-06,14829.290039,14985.089844,14829.290039,14943.589844,000,14943.589844
2012-11-05,14794.330078,14853.469727,14736.370117,14829.290039,000,14829.290039
2012-11-02,14943.360352,15007.429688,14784.44043,14794.330078,000,14794.330078
2012-11-01,14773.049805,14947.400391,14773.049805,14943.360352,000,14943.360352
2012-10-31,14754.209961,14821.049805,14700.009766,14773.05957,000,14773.05957
2012-10-26,14774.320312,14811.320312,14665.509766,14754.209961,000,14754.209961
2012-10-25,14734.30957,14857.280273,14693.129883,14774.320312,000,14774.320312
2012-10-24,14769.139648,14850.50,14716.209961,14734.30957,000,14734.30957
2012-10-23,14958.169922,14958.169922,14690.490234,14769.139648,000,14769.139648
2012-10-22,14959.610352,14980.50,14846.509766,14958.169922,000,14958.169922
2012-10-19,15208.370117,15208.370117,14921.040039,14959.55957,000,14959.55957
2012-10-18,15251.509766,15279.44043,15165.230469,15208.370117,000,15208.370117
2012-10-17,15181.129883,15264.360352,15167.009766,15251.509766,000,15251.509766
2012-10-16,15033.219727,15185.280273,15033.219727,15181.129883,000,15181.129883
2012-10-15,14917.599609,15043.080078,14897.490234,15033.219727,000,15033.219727
2012-10-12,14970.419922,15021.580078,14890.629883,14917.599609,000,14917.599609
2012-10-11,14953.360352,15080.120117,14953.360352,14970.419922,000,14970.419922
2012-10-10,15037.44043,15052.080078,14933.129883,14953.360352,000,14953.360352
2012-10-09,15193.509766,15193.509766,15034.05957,15037.44043,000,15037.44043
2012-10-08,15248.290039,15248.290039,15166.530273,15193.509766,000,15193.509766
2012-10-05,15254.360352,15361.179688,15209.44043,15248.290039,000,15248.290039
2012-10-04,15146.040039,15261.259766,15146.040039,15254.360352,000,15254.360352
2012-10-03,15095.230469,15183.290039,15055.269531,15146.040039,000,15146.040039
2012-10-02,15078.599609,15148.160156,15029.509766,15095.230469,000,15095.230469
2012-10-01,15044.139648,15205.110352,15041.339844,15078.599609,000,15078.599609
2012-09-28,15108.129883,15108.129883,14987.379883,15044.139648,000,15044.139648
2012-09-27,14962.530273,15138.040039,14962.530273,15108.129883,000,15108.129883
2012-09-26,15048.509766,15048.509766,14926.469727,14962.530273,000,14962.530273
2012-09-25,15219.30957,15282.379883,15048.509766,15048.509766,000,15048.509766
2012-09-24,15263.580078,15263.580078,15175.459961,15219.30957,000,15219.30957
2012-09-21,15256.599609,15338.580078,15256.599609,15263.580078,000,15263.580078
2012-09-20,15284.349609,15284.349609,15159.419922,15256.599609,000,15256.599609
2012-09-19,15261.330078,15322.139648,15248.280273,15284.349609,000,15284.349609
2012-09-18,15288.099609,15288.099609,15232.139648,15261.330078,000,15261.330078
2012-09-17,15354.099609,15354.610352,15253.200195,15288.099609,000,15288.099609
2012-09-14,15267.099609,15432.349609,15267.099609,15354.099609,000,15354.099609
2012-09-13,15038.370117,15309.25,15020.379883,15267.099609,000,15267.099609
2012-09-12,14997.490234,15059.019531,14997.490234,15038.370117,000,15038.370117
2012-09-11,14953.50,15038.049805,14953.50,14997.490234,000,14997.490234
2012-09-10,15040.05957,15047.280273,14952.240234,14953.50,000,14953.50
2012-09-07,14975.330078,15040.129883,14971.400391,15040.05957,000,15040.05957
2012-09-06,14682.419922,14975.330078,14682.419922,14975.330078,000,14975.330078
2012-09-05,14693.019531,14733.099609,14655.099609,14682.419922,000,14682.419922
2012-09-04,14680.580078,14730.299805,14582.009766,14693.019531,000,14693.019531
2012-08-31,14606.629883,14738.009766,14593.169922,14680.580078,000,14680.580078
2012-08-30,14722.540039,14722.540039,14581.599609,14606.629883,000,14606.629883
2012-08-29,14705.44043,14755.469727,14677.169922,14722.540039,000,14722.540039
2012-08-28,14701.219727,14742.370117,14659.009766,14705.44043,000,14705.44043
2012-08-27,14708.209961,14758.620117,14686.530273,14701.219727,000,14701.219727
2012-08-24,14624.030273,14732.25,14581.169922,14708.209961,000,14708.209961
2012-08-23,14736.530273,14736.530273,14604.490234,14624.030273,000,14624.030273
2012-08-22,14738.240234,14750.580078,14668.509766,14736.530273,000,14736.530273
2012-08-21,14784.269531,14881.530273,14713.480469,14738.240234,000,14738.240234
2012-08-20,14793.589844,14793.589844,14722.129883,14784.259766,000,14784.259766
